register_id,name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
?99400598344,"Punt d'Ancoratge de Bicicletes * C Hospital, 55",157909,C Hospital,55,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430669.128,4581342.364,41.38061849,2.170844409
?99400598352,"Punt d'Ancoratge de Bicicletes * Pl Ibèria, 4",159405,Pl Ibèria,4,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427823.9988,4580671.997,41.37433055,2.136901832
?99400597294,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 655",169409,G.V. Corts Catalanes,655,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430858.4499,4582730.758,41.39313961,2.172949901
?99400597305,"Punt d'Ancoratge de Bicicletes * C Ferlandina, 23",122609,C Ferlandina,23,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430318.0264,4581566.891,41.3826104,2.166620051
?99400597784,"Punt d'Ancoratge de Bicicletes * C Garcilaso, 77",140407,C Garcilaso,77,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431993.4102,4586017.147,41.42283587,2.186155313
?99400597790,"Punt d'Ancoratge de Bicicletes * C Cartagena, 231",68900,C Cartagena,231,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431403.5563,4584296.672,41.40728999,2.179292225
?99400597794,"Punt d'Ancoratge de Bicicletes * C Nàpols, 42",225500,C Nàpols,42,5,el Fort Pienc,2,Eixample,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431661.1581,4582695.365,41.39288945,2.182554702
?99400597796,"Punt d'Ancoratge de Bicicletes * C Nàpols, 61",225500,C Nàpols,61,5,el Fort Pienc,2,Eixample,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431601.2537,4582761.373,41.39347887,2.181830761
?99400597798,"Punt d'Ancoratge de Bicicletes * C Metges, 3",210400,C Metges,3,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431407.4387,4582126.547,41.38774467,2.179584512
?99400597804,"Punt d'Ancoratge de Bicicletes * C Argenteria, 19",260103,C Argenteria,19,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431391.8169,4581688.038,41.38379382,2.179447341
?99400597805,"Punt d'Ancoratge de Bicicletes * C Comerç, 36",85400,C Comerç,36,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431584.753,4582098.495,41.38750712,2.181708276
?99400597807,"Punt d'Ancoratge de Bicicletes * C Allada-Vermell, 18",12906,C Allada-Vermell,18,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431555.7113,4581988.037,41.38650979,2.181373432
?99400598134,"Punt d'Ancoratge de Bicicletes * C Marina, 197",197302,C Marina,197,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431374.5747,4583551.709,41.40057787,2.179029976
?99400598136,"Punt d'Ancoratge de Bicicletes * C Mallorca, 285",191204,C Mallorca,285,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430236.0019,4583067.613,41.3961198,2.165466316
?99400598140,"Punt d'Ancoratge de Bicicletes * Av Diagonal, 9998",144601,Av Diagonal,9998,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430052.6496,4583231.643,41.39758123,2.163254288
?99400598155,"Punt d'Ancoratge de Bicicletes * C Sants, 100",312400,C Sants,100,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427744.9186,4580798.518,41.37546298,2.135941193
?99400598157,"Punt d'Ancoratge de Bicicletes * C Sants, 192",312400,C Sants,192,18,Sants,3,Sants-Montjuïc,8028,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427408.0628,4580811.055,41.37554558,2.131911862
?99400597961,"Punt d'Ancoratge de Bicicletes * C Espronceda, 154",115603,C Espronceda,154,71,Provençals del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433195.9518,4584421.711,41.40856713,2.200721134
?99400597962,"Punt d'Ancoratge de Bicicletes * C Princesa, 13",266904,C Princesa,13,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431417.1556,4581802.192,41.38482413,2.179737441
?99400597966,"Punt d'Ancoratge de Bicicletes * Av Litoral, 12",700654,Av Litoral,12,3,la Barceloneta,1,Ciutat Vella,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432708.3811,4581971.954,41.38646218,2.195160386
?99400597972,"Punt d'Ancoratge de Bicicletes * Rda Litoral (Besòs), 96",701265,Rda Litoral (Besòs),96,3,la Barceloneta,1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432103.948,4581565.895,41.38275413,2.187977278
?99400597973,"Punt d'Ancoratge de Bicicletes * C La Maquinista, 25",194100,C La Maquinista,25,3,la Barceloneta,1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432278.2794,4581414.717,41.3814072,2.19007894
?99400599850,"Punt d'Ancoratge de Bicicletes * C Bilbao, 86",42306,C Bilbao,86,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433209.2158,4584042.796,41.40515546,2.200921633
?99400599854,"Punt d'Ancoratge de Bicicletes * C Aragó, 495",18505,C Aragó,495,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431574.5877,4584005.499,41.40468206,2.181371213
?99400599859,"Punt d'Ancoratge de Bicicletes * C Pintor Alsamora, 3",256401,C Pintor Alsamora,3,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431559.3562,4587277.656,41.43415197,2.180818731
?99400601144,"Zona de Càrrega i Descàrrega * C Rambla, 40",34308,C Rambla,40,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,TRUE,,,,,,431020.2666,4581193.075,41.37930406,2.17506039
?99400601150,"Zona de Càrrega i Descàrrega * C Sant Adrià, 2",295709,C Sant Adrià,2,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,432325.1717,4587239.555,41.4338737,2.18998833
?99400601152,"Zona de Càrrega i Descàrrega * C Mare de Déu de Port, 291",230601,C Mare de Déu de Port,291,13,la Marina de Port,3,Sants-Montjuïc,8038,BARCELONA,TRUE,,,,,,428144.89,4579108.63,41.36027858,2.140923958
?99400601155,"Zona de Càrrega i Descàrrega * C Milà i Fontanals, 7",211301,C Milà i Fontanals,7,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,,,,,430058.6435,4583553.118,41.40047717,2.163288846
?99400601159,"Zona de Càrrega i Descàrrega * C Sant Nicolau, 16",308200,C Sant Nicolau,16,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428546.7007,4581054.663,41.37784158,2.145498041
?99400601160,"Zona de Càrrega i Descàrrega * C Diputació, 6",100800,C Diputació,6,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,,,,,,428907.8742,4581000.583,41.37738649,2.14982316
?99400600236,"Punt d'Ancoratge de Bicicletes * Pg Gràcia, 129",148307,Pg Gràcia,129,31,la Vila de Gràcia,6,Gràcia,8008,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429589.0391,4583246.003,41.39767011,2.157707247
?99400600241,"Punt d'Ancoratge de Bicicletes * C Torrent de l'Olla, 9",208001,C Torrent de l'Olla,9,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429853.8925,4583372.101,41.39882898,2.160860627
?99400600242,"Punt d'Ancoratge de Bicicletes * C Torrent de l'Olla, 33",208001,C Torrent de l'Olla,33,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429781.2452,4583483.07,41.39982209,2.159978785
?99400600243,"Punt d'Ancoratge de Bicicletes * C Torrent de l'Olla, 56",208001,C Torrent de l'Olla,56,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429756.5804,4583515.157,41.40010893,2.15968003
?99400600244,"Punt d'Ancoratge de Bicicletes * Pl Vila de Gràcia, 19",284305,Pl Vila de Gràcia,19,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429578.7502,4583506.416,41.40001465,2.157553889
?99400600252,"Zona de Càrrega i Descàrrega * C Deià, 43",100209,C Deià,43,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,,,,,,430982.4497,4587311.274,41.43440538,2.173910457
?99400600256,"Zona de Càrrega i Descàrrega * C Santapau, 17",319104,C Santapau,17,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8016,BARCELONA,TRUE,,,,,,431395.1259,4586747.545,41.42936343,2.178913384
?99400600258,"Zona de Càrrega i Descàrrega * C Cartellà, 132",69109,C Cartellà,132,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031,BARCELONA,TRUE,,,,,,430484.8087,4586703.932,41.42889236,2.168024507
?99400600260,"Zona de Càrrega i Descàrrega * Pg Maragall, 239",194406,Pg Maragall,239,35,el Guinardó,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,431035.2454,4586357.248,41.42581736,2.174651161
?99400600016,"Punt d'Ancoratge de Bicicletes * Pl Josep Andreu i Abelló, 4",701316,Pl Josep Andreu i Abelló,4,57,la Trinitat Vella,9,Sant Andreu,8033,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432393.8297,4588812.443,41.44804593,2.190634024
?99400600018,"Punt d'Ancoratge de Bicicletes * Pg Torras i Bages, 108",339101,Pg Torras i Bages,108,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432416.6607,4588134.731,41.44194395,2.19098315
?99400600021,"Punt d'Ancoratge de Bicicletes * Rbla Prim, 159",266405,Rbla Prim,159,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433580.6168,4585891.198,41.42183427,2.205161702
?99400600024,"Punt d'Ancoratge de Bicicletes * Av Rio de Janeiro, 49",282650,Av Rio de Janeiro,49,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431490.6868,4587378.578,41.43505508,2.179985452
?99400600025,"Punt d'Ancoratge de Bicicletes * Av Rio de Janeiro, 61",282650,Av Rio de Janeiro,61,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431534.1243,4587628.322,41.43730813,2.180477027
?99400600032,"Punt d'Ancoratge de Bicicletes * C Gran de Sant Andreu, 275",296202,C Gran de Sant Andreu,275,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432306.1869,4587462.388,41.43587908,2.189736159
?99400600035,"Punt d'Ancoratge de Bicicletes * C Gran de Sant Andreu, 193",296202,C Gran de Sant Andreu,193,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432273.9492,4587171.084,41.43325269,2.18938297
?99400599313,"Punt d'Ancoratge de Bicicletes * C Gerard Piera, 3",700721,C Gerard Piera,3,19,les Corts,4,Les Corts,8028,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427183.1429,4581577.995,41.38243279,2.129130315
?99400599316,"Punt d'Ancoratge de Bicicletes * C Sabino Arana, 25",285002,C Sabino Arana,25,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,426760.8449,4581937.472,41.38563211,2.12403686
?99400599327,"Punt d'Ancoratge de Bicicletes * C Ausiàs Marc, 60",28305,C Ausiàs Marc,60,5,el Fort Pienc,2,Eixample,8010,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431331.7963,4582767.071,41.39350723,2.178607248
?99400599332,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 605",169409,G.V. Corts Catalanes,605,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430417.6093,4582278.507,41.38902832,2.167729188
?99400599334,"Punt d'Ancoratge de Bicicletes * C Diputació, 234",100800,C Diputació,234,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430147.8899,4582213.086,41.38841571,2.164510963
?99400601189,"Zona de Càrrega i Descàrrega * C Torns, 32",338903,C Torns,32,17,Sants - Badal,3,Sants-Montjuïc,8028,BARCELONA,TRUE,,,,,,426756.2182,4580784.043,41.37524323,2.124120934
?99400601190,"Zona de Càrrega i Descàrrega * C Sants, 354",312400,C Sants,354,17,Sants - Badal,3,Sants-Montjuïc,8028,BARCELONA,TRUE,,,,,,426709.8586,4580836.038,41.37570731,2.123560323
?99400601193,"Zona de Càrrega i Descàrrega * C Pavia, 86",247808,C Pavia,86,17,Sants - Badal,3,Sants-Montjuïc,8028,BARCELONA,TRUE,,,,,,427148.2775,4580356.412,41.37142732,2.128860207
?99400601194,"Zona de Càrrega i Descàrrega * Rier Blanca, 75",282252,Rier Blanca,75,17,Sants - Badal,3,Sants-Montjuïc,8028,BARCELONA,TRUE,,,,,,426871.8611,4580522.395,41.37289719,2.125535248
?99400601204,"Zona de Càrrega i Descàrrega * C Muntaner, 532",223606,C Muntaner,532,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,TRUE,,,,,,427758.2837,4584063.173,41.40486763,2.135711639
?99400601007,"Zona de Càrrega i Descàrrega * Pl Doctor Letamendi, 28",102805,Pl Doctor Letamendi,28,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,,,,,429843.6878,4582334.084,41.38947903,2.160858815
?99400601010,"Zona de Càrrega i Descàrrega * C Santa Coloma, 68",313902,C Santa Coloma,68,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,432542.2657,4586757.978,41.42955456,2.192640262
?99400601022,"Zona de Càrrega i Descàrrega * C Llacuna, 8",183603,C Llacuna,8,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,433379.4003,4583261.648,41.39813398,2.20304348
?99400601023,"Zona de Càrrega i Descàrrega * C Bac de Roda, 64",30409,C Bac de Roda,64,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,BARCELONA,TRUE,,,,,,433668.0603,4584118.185,41.40587245,2.206402435
?99400601534,"Zona de Càrrega i Descàrrega * C Consell de Cent, 606",89004,C Consell de Cent,606,65,el Clot,10,Sant Martí,8026,BARCELONA,TRUE,,,,,,431935.0781,4584135.466,41.40588324,2.185669018
?99400601024,"Zona de Càrrega i Descàrrega * Pg Taulat, 136",701278,Pg Taulat,136,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,433928.7929,4583700.885,41.40213541,2.209567113
?99400601761,"Zona de Càrrega i Descàrrega * C Amílcar, 16",14107,C Amílcar,16,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031,BARCELONA,TRUE,,,,,,430825.4284,4586707.799,41.4289566,2.172100278
?99400601763,"Zona de Càrrega i Descàrrega * C Ramon Albó, 7",274505,C Ramon Albó,7,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,431251.5353,4586267.27,41.4250255,2.177249626
?99400601328,"Zona de Càrrega i Descàrrega * C Ramon Turró, 112",110009,C Ramon Turró,112,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,432884.4832,4582966.698,41.39543629,2.197156226
?99400601768,"Zona de Càrrega i Descàrrega * C Sardenya, 508",76807,C Sardenya,508,33,el Baix Guinardó,7,Horta-Guinardó,8024,BARCELONA,TRUE,,,,,,430074.6691,4584740.658,41.41117431,2.16334334
?99400601332,"Zona de Càrrega i Descàrrega * C Fastenrath, 87",120603,C Fastenrath,87,38,la Teixonera,7,Horta-Guinardó,8035,BARCELONA,TRUE,,,,,,428706.6921,4586012.699,41.42251087,2.146827296
?99400601774,"Zona de Càrrega i Descàrrega * C Sant Antoni Maria Claret, 16",297001,C Sant Antoni Maria Claret,16,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,TRUE,,,,,,430120.2288,4583859.156,41.4032389,2.16399019
