Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2024,20204,10,2,laborables,1269
2024,20204,10,3,divendres,1351
2024,20204,10,4,dissabte,796
2024,20204,10,5,diumenge,803
2024,20204,11,1,dilluns,1130
2024,20204,11,2,laborables,1237
2024,20204,11,3,divendres,1225
2024,20204,11,4,dissabte,883
2024,20204,11,5,diumenge,804
2024,20204,12,1,dilluns,1064
2024,20204,12,2,laborables,1000
2024,20204,12,3,divendres,1048
2024,20204,12,4,dissabte,784
2024,20204,12,5,diumenge,689
2024,20205,1,1,dilluns,377
2024,20205,1,2,laborables,388
2024,20205,1,3,divendres,345
2024,20205,1,4,dissabte,264
2024,20205,1,5,diumenge,237
2024,20205,2,1,dilluns,384
2024,20205,2,2,laborables,431
2024,20205,2,3,divendres,388
2024,20205,2,4,dissabte,299
2024,20205,2,5,diumenge,302
2024,20205,3,1,dilluns,352
2024,20205,3,2,laborables,416
2024,20205,3,3,divendres,413
2024,20205,3,4,dissabte,264
2024,20205,3,5,diumenge,247
2024,20205,4,1,dilluns,289
2024,20205,4,2,laborables,454
2024,20205,4,3,divendres,426
2024,20205,4,4,dissabte,329
2024,20205,4,5,diumenge,282
2024,20205,5,1,dilluns,403
2024,20205,5,2,laborables,426
2024,20205,5,3,divendres,416
2024,20205,5,4,dissabte,310
2024,20205,5,5,diumenge,324
2024,20205,6,1,dilluns,360
2024,20205,6,2,laborables,419
2024,20205,6,3,divendres,388
2024,20205,6,4,dissabte,298
2024,20205,6,5,diumenge,287
2024,20205,7,1,dilluns,323
2024,20205,7,2,laborables,396
2024,20205,7,3,divendres,351
2024,20205,7,4,dissabte,266
2024,20205,7,5,diumenge,248
2024,20205,8,1,dilluns,268
2024,20205,8,2,laborables,300
2024,20205,8,3,divendres,289
2024,20205,8,4,dissabte,262
2024,20205,8,5,diumenge,229
2024,20205,9,1,dilluns,419
2024,20205,9,2,laborables,422
2024,20205,9,3,divendres,394
2024,20205,9,4,dissabte,323
2024,20205,9,5,diumenge,300
2024,20205,10,1,dilluns,442
2024,20205,10,2,laborables,444
2024,20205,10,3,divendres,462
2024,20205,10,4,dissabte,315
2024,20205,10,5,diumenge,310
2024,20205,11,1,dilluns,402
2024,20205,11,2,laborables,432
2024,20205,11,3,divendres,416
2024,20205,11,4,dissabte,292
2024,20205,11,5,diumenge,289
2024,20205,12,1,dilluns,335
2024,20205,12,2,laborables,358
2024,20205,12,3,divendres,310
2024,20205,12,4,dissabte,195
2024,20205,12,5,diumenge,218
2024,20206,1,1,dilluns,377
2024,20206,1,2,laborables,388
2024,20206,1,3,divendres,345
2024,20206,1,4,dissabte,264
2024,20206,1,5,diumenge,237
2024,20206,2,1,dilluns,384
2024,20206,2,2,laborables,431
2024,20206,2,3,divendres,388
2024,20206,2,4,dissabte,299
2024,20206,2,5,diumenge,302
2024,20206,3,1,dilluns,352
2024,20206,3,2,laborables,416
2024,20206,3,3,divendres,413
2024,20206,3,4,dissabte,264
2024,20206,3,5,diumenge,247
2024,20206,4,1,dilluns,289
2024,20206,4,2,laborables,454
2024,20206,4,3,divendres,426
2024,20206,4,4,dissabte,329
2024,20206,4,5,diumenge,282
2024,20206,5,1,dilluns,403
2024,20206,5,2,laborables,426
2024,20206,5,3,divendres,416
2024,20206,5,4,dissabte,310
2024,20206,5,5,diumenge,324
2024,20206,6,1,dilluns,360
2024,20206,6,2,laborables,419
2024,20206,6,3,divendres,388
2024,20206,6,4,dissabte,298
2024,20206,6,5,diumenge,287
2024,20206,7,1,dilluns,323
2024,20206,7,2,laborables,396
2024,20206,7,3,divendres,351
2024,20206,7,4,dissabte,266
2024,20206,7,5,diumenge,248
2024,20206,8,1,dilluns,268
2024,20206,8,2,laborables,300
2024,20206,8,3,divendres,289
2024,20206,8,4,dissabte,262
2024,20206,8,5,diumenge,229
2024,20206,9,1,dilluns,419
2024,20206,9,2,laborables,422
2024,20206,9,3,divendres,394
2024,20206,9,4,dissabte,323
2024,20206,9,5,diumenge,300
2024,20206,10,1,dilluns,442
2024,20206,10,2,laborables,444
2024,20206,10,3,divendres,462
2024,20206,10,4,dissabte,315
2024,20206,10,5,diumenge,310
2024,20206,11,1,dilluns,402
2024,20206,11,2,laborables,432
2024,20206,11,3,divendres,416
2024,20206,11,4,dissabte,292
2024,20206,11,5,diumenge,289
2024,20206,12,1,dilluns,335
2024,20206,12,2,laborables,358
2024,20206,12,3,divendres,310
2024,20206,12,4,dissabte,195
2024,20206,12,5,diumenge,218
2024,20207,1,1,dilluns,722
2024,20207,1,2,laborables,714
2024,20207,1,3,divendres,625
2024,20207,1,4,dissabte,613
2024,20207,1,5,diumenge,399
2024,20207,2,1,dilluns,772
2024,20207,2,2,laborables,854
2024,20207,2,3,divendres,740
2024,20207,2,4,dissabte,594
2024,20207,2,5,diumenge,588
2024,20207,3,1,dilluns,721
2024,20207,3,2,laborables,813
2024,20207,3,3,divendres,831
2024,20207,3,4,dissabte,585
2024,20207,3,5,diumenge,472
2024,20207,4,1,dilluns,575
2024,20207,4,2,laborables,912
2024,20207,4,3,divendres,925
2024,20207,4,4,dissabte,766
2024,20207,4,5,diumenge,623
2024,20207,5,1,dilluns,892
2024,20207,5,2,laborables,933
2024,20207,5,3,divendres,915
2024,20207,5,4,dissabte,804
2024,20207,5,5,diumenge,796
2024,20207,6,1,dilluns,832
2024,20207,6,2,laborables,881
2024,20207,6,3,divendres,953
2024,20207,6,4,dissabte,723
2024,20207,6,5,diumenge,653
2024,20207,7,1,dilluns,781
2024,20207,7,2,laborables,944
2024,20207,7,3,divendres,895
2024,20207,7,4,dissabte,701
2024,20207,7,5,diumenge,698
2024,20207,8,1,dilluns,683
2024,20207,8,2,laborables,787
2024,20207,8,3,divendres,743
2024,20207,8,4,dissabte,671
2024,20207,8,5,diumenge,599
2024,20207,9,1,dilluns,907
2024,20207,9,2,laborables,876
2024,20207,9,3,divendres,835
2024,20207,9,4,dissabte,811
2024,20207,9,5,diumenge,705
2024,20207,10,1,dilluns,864
2024,20207,10,2,laborables,886
2024,20207,10,3,divendres,898
2024,20207,10,4,dissabte,635
2024,20207,10,5,diumenge,634
2024,20207,11,1,dilluns,662
2024,20207,11,2,laborables,840
2024,20207,11,3,divendres,876
2024,20207,11,4,dissabte,658
2024,20207,11,5,diumenge,552
2024,20207,12,1,dilluns,685
2024,20207,12,2,laborables,641
2024,20207,12,3,divendres,533
2024,20207,12,4,dissabte,497
2024,20207,12,5,diumenge,399
2024,20208,1,1,dilluns,1222
2024,20208,1,2,laborables,1210
2024,20208,1,3,divendres,1071
2024,20208,1,4,dissabte,1084
2024,20208,1,5,diumenge,816
2024,20208,2,1,dilluns,1255
2024,20208,2,2,laborables,1370
2024,20208,2,3,divendres,1255
2024,20208,2,4,dissabte,1066
2024,20208,2,5,diumenge,1022
2024,20208,3,1,dilluns,1161
2024,20208,3,2,laborables,1323
2024,20208,3,3,divendres,1376
2024,20208,3,4,dissabte,1016
2024,20208,3,5,diumenge,860
2024,20208,4,1,dilluns,995
2024,20208,4,2,laborables,1429
2024,20208,4,3,divendres,1474
2024,20208,4,4,dissabte,1235
2024,20208,4,5,diumenge,1051
2024,20208,5,1,dilluns,1383
2024,20208,5,2,laborables,1434
2024,20208,5,3,divendres,1443
2024,20208,5,4,dissabte,1296
2024,20208,5,5,diumenge,1224
2024,20208,6,1,dilluns,1387
2024,20208,6,2,laborables,1475
2024,20208,6,3,divendres,1562
2024,20208,6,4,dissabte,1226
2024,20208,6,5,diumenge,1181
2024,20208,7,1,dilluns,1368
2024,20208,7,2,laborables,1588
2024,20208,7,3,divendres,1548
2024,20208,7,4,dissabte,1248
2024,20208,7,5,diumenge,1243
2024,20208,8,1,dilluns,1240
2024,20208,8,2,laborables,1302
2024,20208,8,3,divendres,1346
2024,20208,8,4,dissabte,1221
2024,20208,8,5,diumenge,1047
2024,20208,9,1,dilluns,1542
2024,20208,9,2,laborables,1527
2024,20208,9,3,divendres,1498
2024,20208,9,4,dissabte,1437
2024,20208,9,5,diumenge,1234
2024,20208,10,1,dilluns,1388
2024,20208,10,2,laborables,1496
2024,20208,10,3,divendres,1535
2024,20208,10,4,dissabte,1129
2024,20208,10,5,diumenge,1117
2024,20208,11,1,dilluns,923
2024,20208,11,2,laborables,1355
2024,20208,11,3,divendres,1462
2024,20208,11,4,dissabte,1132
2024,20208,11,5,diumenge,999
2024,20208,12,1,dilluns,1133
2024,20208,12,2,laborables,1101
2024,20208,12,3,divendres,1033
2024,20208,12,4,dissabte,901
2024,20208,12,5,diumenge,756
2024,20209,1,1,dilluns,597
2024,20209,1,2,laborables,705
2024,20209,1,3,divendres,618
2024,20209,1,4,dissabte,544
2024,20209,1,5,diumenge,455
2024,20209,2,1,dilluns,759
2024,20209,2,2,laborables,778
2024,20209,2,3,divendres,670
2024,20209,2,4,dissabte,580
2024,20209,2,5,diumenge,562
2024,20209,3,1,dilluns,626
2024,20209,3,2,laborables,718
2024,20209,3,3,divendres,776
2024,20209,3,4,dissabte,526
2024,20209,3,5,diumenge,459
2024,20209,4,1,dilluns,516
2024,20209,4,2,laborables,802
2024,20209,4,3,divendres,847
2024,20209,4,4,dissabte,664
2024,20209,4,5,diumenge,550
2024,20209,5,1,dilluns,799
2024,20209,5,2,laborables,840
2024,20209,5,3,divendres,793
2024,20209,5,4,dissabte,715
2024,20209,5,5,diumenge,673
2024,20209,6,1,dilluns,713
2024,20209,6,2,laborables,709
2024,20209,6,3,divendres,763
2024,20209,6,4,dissabte,594
2024,20209,6,5,diumenge,566
2024,20209,7,1,dilluns,695
2024,20209,7,2,laborables,819
2024,20209,7,3,divendres,799
2024,20209,7,4,dissabte,650
2024,20209,7,5,diumenge,620
2024,20209,8,1,dilluns,626
2024,20209,8,2,laborables,716
2024,20209,8,3,divendres,655
2024,20209,8,4,dissabte,624
2024,20209,8,5,diumenge,539
2024,20209,9,1,dilluns,860
2024,20209,9,2,laborables,818
2024,20209,9,3,divendres,813
2024,20209,9,4,dissabte,727
2024,20209,9,5,diumenge,657
2024,20209,10,1,dilluns,588
2024,20209,10,2,laborables,691
2024,20209,10,3,divendres,697
2024,20209,10,4,dissabte,503
2024,20209,10,5,diumenge,518
2024,20209,11,1,dilluns,Mesura no disponible
2024,20209,11,2,laborables,Mesura no disponible
2024,20209,11,3,divendres,Mesura no disponible
2024,20209,11,4,dissabte,Mesura no disponible
2024,20209,11,5,diumenge,Mesura no disponible
2024,20209,12,1,dilluns,Mesura no disponible
2024,20209,12,2,laborables,Mesura no disponible
2024,20209,12,3,divendres,Mesura no disponible
2024,20209,12,4,dissabte,Mesura no disponible
2024,20209,12,5,diumenge,Mesura no disponible
2024,2021,1,1,dilluns,3934
2024,2021,1,2,laborables,4041
2024,2021,1,3,divendres,4205
2024,2021,1,4,dissabte,3923
2024,2021,1,5,diumenge,3233
2024,2021,2,1,dilluns,4224
2024,2021,2,2,laborables,4304
2024,2021,2,3,divendres,4459
2024,2021,2,4,dissabte,3896
2024,2021,2,5,diumenge,3351
2024,2021,3,1,dilluns,4166
2024,2021,3,2,laborables,4395
2024,2021,3,3,divendres,4751
2024,2021,3,4,dissabte,3845
2024,2021,3,5,diumenge,3227
2024,2021,4,1,dilluns,4325
2024,2021,4,2,laborables,4341
2024,2021,4,3,divendres,4630
2024,2021,4,4,dissabte,3936
2024,2021,4,5,diumenge,3325
2024,2021,5,1,dilluns,4166
2024,2021,5,2,laborables,4400
2024,2021,5,3,divendres,4699
2024,2021,5,4,dissabte,3906
2024,2021,5,5,diumenge,3398
2024,2021,6,1,dilluns,4321
2024,2021,6,2,laborables,4564
2024,2021,6,3,divendres,4873
2024,2021,6,4,dissabte,4032
2024,2021,6,5,diumenge,3335
2024,2021,7,1,dilluns,Mesura no disponible
2024,2021,7,2,laborables,Mesura no disponible
2024,2021,7,3,divendres,Mesura no disponible
2024,2021,7,4,dissabte,Mesura no disponible
2024,2021,7,5,diumenge,Mesura no disponible
2024,2021,8,1,dilluns,Mesura no disponible
2024,2021,8,2,laborables,Mesura no disponible
2024,2021,8,3,divendres,Mesura no disponible
2024,2021,8,4,dissabte,Mesura no disponible
2024,2021,8,5,diumenge,Mesura no disponible
2024,2021,9,1,dilluns,Mesura no disponible
2024,2021,9,2,laborables,Mesura no disponible
2024,2021,9,3,divendres,Mesura no disponible
2024,2021,9,4,dissabte,Mesura no disponible
2024,2021,9,5,diumenge,Mesura no disponible
2024,2021,10,1,dilluns,Mesura no disponible
2024,2021,10,2,laborables,Mesura no disponible
2024,2021,10,3,divendres,Mesura no disponible
2024,2021,10,4,dissabte,Mesura no disponible
2024,2021,10,5,diumenge,Mesura no disponible
2024,2021,11,1,dilluns,Mesura no disponible
2024,2021,11,2,laborables,Mesura no disponible
2024,2021,11,3,divendres,Mesura no disponible
2024,2021,11,4,dissabte,Mesura no disponible
2024,2021,11,5,diumenge,Mesura no disponible
2024,2021,12,1,dilluns,4971
2024,2021,12,2,laborables,5098
2024,2021,12,3,divendres,5354
2024,2021,12,4,dissabte,4725
2024,2021,12,5,diumenge,4218
2024,20210,1,1,dilluns,928
2024,20210,1,2,laborables,1067
2024,20210,1,3,divendres,909
2024,20210,1,4,dissabte,962
2024,20210,1,5,diumenge,737
2024,20210,2,1,dilluns,1170
2024,20210,2,2,laborables,1295
2024,20210,2,3,divendres,1105
2024,20210,2,4,dissabte,964
2024,20210,2,5,diumenge,917
2024,20210,3,1,dilluns,1090
2024,20210,3,2,laborables,1254
2024,20210,3,3,divendres,1321
2024,20210,3,4,dissabte,924
2024,20210,3,5,diumenge,823
2024,20210,4,1,dilluns,971
2024,20210,4,2,laborables,1398
2024,20210,4,3,divendres,1443
2024,20210,4,4,dissabte,1150
2024,20210,4,5,diumenge,992
2024,20210,5,1,dilluns,1252
2024,20210,5,2,laborables,1441
2024,20210,5,3,divendres,1442
2024,20210,5,4,dissabte,1223
2024,20210,5,5,diumenge,1198
2024,20210,6,1,dilluns,1335
2024,20210,6,2,laborables,1494
2024,20210,6,3,divendres,1604
2024,20210,6,4,dissabte,1136
2024,20210,6,5,diumenge,1125
2024,20210,7,1,dilluns,1305
2024,20210,7,2,laborables,1563
2024,20210,7,3,divendres,1540
2024,20210,7,4,dissabte,1228
2024,20210,7,5,diumenge,1149
2024,20210,8,1,dilluns,1152
2024,20210,8,2,laborables,1237
2024,20210,8,3,divendres,1257
2024,20210,8,4,dissabte,1128
2024,20210,8,5,diumenge,963
2024,20210,9,1,dilluns,1336
2024,20210,9,2,laborables,1395
2024,20210,9,3,divendres,1370
2024,20210,9,4,dissabte,1261
2024,20210,9,5,diumenge,1100
2024,20210,10,1,dilluns,1458
2024,20210,10,2,laborables,1572
2024,20210,10,3,divendres,1591
2024,20210,10,4,dissabte,1111
2024,20210,10,5,diumenge,1092
2024,20210,11,1,dilluns,1711
2024,20210,11,2,laborables,1952
2024,20210,11,3,divendres,2039
2024,20210,11,4,dissabte,1547
2024,20210,11,5,diumenge,1340
2024,20210,12,1,dilluns,1233
2024,20210,12,2,laborables,1184
2024,20210,12,3,divendres,949
2024,20210,12,4,dissabte,660
2024,20210,12,5,diumenge,757
2024,20211,1,1,dilluns,729
2024,20211,1,2,laborables,702
2024,20211,1,3,divendres,605
2024,20211,1,4,dissabte,667
2024,20211,1,5,diumenge,445
2024,20211,2,1,dilluns,792
2024,20211,2,2,laborables,837
2024,20211,2,3,divendres,718
2024,20211,2,4,dissabte,673
2024,20211,2,5,diumenge,631
2024,20211,3,1,dilluns,695
2024,20211,3,2,laborables,793
2024,20211,3,3,divendres,849
2024,20211,3,4,dissabte,581
2024,20211,3,5,diumenge,472
2024,20211,4,1,dilluns,590
2024,20211,4,2,laborables,895
2024,20211,4,3,divendres,890
2024,20211,4,4,dissabte,819
2024,20211,4,5,diumenge,639
2024,20211,5,1,dilluns,862
2024,20211,5,2,laborables,939
2024,20211,5,3,divendres,970
2024,20211,5,4,dissabte,913
2024,20211,5,5,diumenge,846
2024,20211,6,1,dilluns,857
2024,20211,6,2,laborables,933
2024,20211,6,3,divendres,1011
2024,20211,6,4,dissabte,783
2024,20211,6,5,diumenge,775
2024,20211,7,1,dilluns,782
2024,20211,7,2,laborables,1029
2024,20211,7,3,divendres,1037
2024,20211,7,4,dissabte,817
2024,20211,7,5,diumenge,828
2024,20211,8,1,dilluns,592
2024,20211,8,2,laborables,758
2024,20211,8,3,divendres,777
2024,20211,8,4,dissabte,728
2024,20211,8,5,diumenge,683
2024,20211,9,1,dilluns,893
2024,20211,9,2,laborables,821
2024,20211,9,3,divendres,794
2024,20211,9,4,dissabte,910
2024,20211,9,5,diumenge,785
2024,20211,10,1,dilluns,854
2024,20211,10,2,laborables,971
2024,20211,10,3,divendres,985
2024,20211,10,4,dissabte,723
2024,20211,10,5,diumenge,715
2024,20211,11,1,dilluns,768
2024,20211,11,2,laborables,888
2024,20211,11,3,divendres,907
2024,20211,11,4,dissabte,749
2024,20211,11,5,diumenge,639
2024,20211,12,1,dilluns,699
2024,20211,12,2,laborables,727
2024,20211,12,3,divendres,629
2024,20211,12,4,dissabte,570
2024,20211,12,5,diumenge,428
2024,20212,1,1,dilluns,1059
2024,20212,1,2,laborables,1057
2024,20212,1,3,divendres,930
2024,20212,1,4,dissabte,1025
2024,20212,1,5,diumenge,713
2024,20212,2,1,dilluns,1180
2024,20212,2,2,laborables,1258
2024,20212,2,3,divendres,1117
2024,20212,2,4,dissabte,1040
2024,20212,2,5,diumenge,992
2024,20212,3,1,dilluns,1058
2024,20212,3,2,laborables,1193
2024,20212,3,3,divendres,1285
2024,20212,3,4,dissabte,953
2024,20212,3,5,diumenge,811
2024,20212,4,1,dilluns,922
2024,20212,4,2,laborables,1334
2024,20212,4,3,divendres,1369
2024,20212,4,4,dissabte,1233
2024,20212,4,5,diumenge,1008
2024,20212,5,1,dilluns,1304
2024,20212,5,2,laborables,1416
2024,20212,5,3,divendres,1464
2024,20212,5,4,dissabte,1398
2024,20212,5,5,diumenge,1278
2024,20212,6,1,dilluns,1349
2024,20212,6,2,laborables,1470
2024,20212,6,3,divendres,1657
2024,20212,6,4,dissabte,1299
2024,20212,6,5,diumenge,1249
2024,20212,7,1,dilluns,1242
2024,20212,7,2,laborables,1584
2024,20212,7,3,divendres,1604
2024,20212,7,4,dissabte,1341
2024,20212,7,5,diumenge,1303
2024,20212,8,1,dilluns,1003
2024,20212,8,2,laborables,1191
2024,20212,8,3,divendres,1255
2024,20212,8,4,dissabte,1209
2024,20212,8,5,diumenge,1111
2024,20212,9,1,dilluns,1328
2024,20212,9,2,laborables,1245
2024,20212,9,3,divendres,1218
2024,20212,9,4,dissabte,1358
2024,20212,9,5,diumenge,1142
2024,20212,10,1,dilluns,1290
2024,20212,10,2,laborables,1483
2024,20212,10,3,divendres,1501
2024,20212,10,4,dissabte,1109
2024,20212,10,5,diumenge,1159
2024,20212,11,1,dilluns,1164
2024,20212,11,2,laborables,1323
2024,20212,11,3,divendres,1388
2024,20212,11,4,dissabte,1182
2024,20212,11,5,diumenge,1062
2024,20212,12,1,dilluns,1100
2024,20212,12,2,laborables,1089
2024,20212,12,3,divendres,1044
2024,20212,12,4,dissabte,891
2024,20212,12,5,diumenge,737
2024,20213,1,1,dilluns,790
2024,20213,1,2,laborables,748
2024,20213,1,3,divendres,678
2024,20213,1,4,dissabte,674
2024,20213,1,5,diumenge,482
2024,20213,2,1,dilluns,827
2024,20213,2,2,laborables,878
2024,20213,2,3,divendres,785
2024,20213,2,4,dissabte,685
2024,20213,2,5,diumenge,585
2024,20213,3,1,dilluns,744
2024,20213,3,2,laborables,828
2024,20213,3,3,divendres,886
2024,20213,3,4,dissabte,631
2024,20213,3,5,diumenge,518
2024,20213,4,1,dilluns,604
2024,20213,4,2,laborables,944
2024,20213,4,3,divendres,963
2024,20213,4,4,dissabte,871
2024,20213,4,5,diumenge,681
2024,20213,5,1,dilluns,913
2024,20213,5,2,laborables,980
2024,20213,5,3,divendres,989
2024,20213,5,4,dissabte,900
2024,20213,5,5,diumenge,873
2024,20213,6,1,dilluns,843
2024,20213,6,2,laborables,941
2024,20213,6,3,divendres,1049
2024,20213,6,4,dissabte,854
2024,20213,6,5,diumenge,760
2024,20213,7,1,dilluns,893
2024,20213,7,2,laborables,926
2024,20213,7,3,divendres,1034
2024,20213,7,4,dissabte,813
2024,20213,7,5,diumenge,821
2024,20213,8,1,dilluns,717
2024,20213,8,2,laborables,819
2024,20213,8,3,divendres,747
2024,20213,8,4,dissabte,694
2024,20213,8,5,diumenge,669
2024,20213,9,1,dilluns,967
2024,20213,9,2,laborables,909
2024,20213,9,3,divendres,916
2024,20213,9,4,dissabte,986
2024,20213,9,5,diumenge,847
2024,20213,10,1,dilluns,913
2024,20213,10,2,laborables,1005
2024,20213,10,3,divendres,1018
2024,20213,10,4,dissabte,699
2024,20213,10,5,diumenge,732
2024,20213,11,1,dilluns,805
2024,20213,11,2,laborables,894
2024,20213,11,3,divendres,955
2024,20213,11,4,dissabte,752
2024,20213,11,5,diumenge,613
2024,20213,12,1,dilluns,744
2024,20213,12,2,laborables,761
2024,20213,12,3,divendres,687
2024,20213,12,4,dissabte,567
2024,20213,12,5,diumenge,457
2024,20214,1,1,dilluns,978
2024,20214,1,2,laborables,980
2024,20214,1,3,divendres,868
2024,20214,1,4,dissabte,923
2024,20214,1,5,diumenge,697
2024,20214,2,1,dilluns,1029
2024,20214,2,2,laborables,1132
2024,20214,2,3,divendres,1025
2024,20214,2,4,dissabte,951
2024,20214,2,5,diumenge,840
2024,20214,3,1,dilluns,950
2024,20214,3,2,laborables,1085
2024,20214,3,3,divendres,1218
2024,20214,3,4,dissabte,872
2024,20214,3,5,diumenge,732
2024,20214,4,1,dilluns,805
2024,20214,4,2,laborables,1193
2024,20214,4,3,divendres,1207
2024,20214,4,4,dissabte,1125
2024,20214,4,5,diumenge,882
2024,20214,5,1,dilluns,1149
2024,20214,5,2,laborables,1238
2024,20214,5,3,divendres,1287
2024,20214,5,4,dissabte,1167
2024,20214,5,5,diumenge,1099
2024,20214,6,1,dilluns,1186
2024,20214,6,2,laborables,1308
2024,20214,6,3,divendres,1446
2024,20214,6,4,dissabte,1148
2024,20214,6,5,diumenge,1114
2024,20214,7,1,dilluns,1168
2024,20214,7,2,laborables,1271
2024,20214,7,3,divendres,1451
2024,20214,7,4,dissabte,1191
2024,20214,7,5,diumenge,1172
2024,20214,8,1,dilluns,870
2024,20214,8,2,laborables,1095
2024,20214,8,3,divendres,1175
2024,20214,8,4,dissabte,1075
2024,20214,8,5,diumenge,1003
2024,20214,9,1,dilluns,1186
2024,20214,9,2,laborables,1139
2024,20214,9,3,divendres,1107
2024,20214,9,4,dissabte,1214
2024,20214,9,5,diumenge,1014
2024,20214,10,1,dilluns,1187
2024,20214,10,2,laborables,1365
2024,20214,10,3,divendres,1346
2024,20214,10,4,dissabte,1037
2024,20214,10,5,diumenge,1035
2024,20214,11,1,dilluns,1092
2024,20214,11,2,laborables,1248
2024,20214,11,3,divendres,1309
2024,20214,11,4,dissabte,1121
2024,20214,11,5,diumenge,967
2024,20214,12,1,dilluns,1031
2024,20214,12,2,laborables,1040
2024,20214,12,3,divendres,1042
2024,20214,12,4,dissabte,859
2024,20214,12,5,diumenge,715
2024,20217,1,1,dilluns,300
2024,20217,1,2,laborables,338
2024,20217,1,3,divendres,284
2024,20217,1,4,dissabte,432
2024,20217,1,5,diumenge,326
2024,20217,2,1,dilluns,382
2024,20217,2,2,laborables,402
2024,20217,2,3,divendres,316
2024,20217,2,4,dissabte,423
2024,20217,2,5,diumenge,463
2024,20217,3,1,dilluns,296
2024,20217,3,2,laborables,398
2024,20217,3,3,divendres,439
2024,20217,3,4,dissabte,426
2024,20217,3,5,diumenge,376
2024,20217,4,1,dilluns,279
2024,20217,4,2,laborables,449
2024,20217,4,3,divendres,481
2024,20217,4,4,dissabte,581
2024,20217,4,5,diumenge,535
2024,20217,5,1,dilluns,443
2024,20217,5,2,laborables,510
2024,20217,5,3,divendres,538
2024,20217,5,4,dissabte,697
2024,20217,5,5,diumenge,721
2024,20217,6,1,dilluns,452
2024,20217,6,2,laborables,569
2024,20217,6,3,divendres,698
2024,20217,6,4,dissabte,640
2024,20217,6,5,diumenge,696
2024,20217,7,1,dilluns,585
